Series_reference,Period,Data_value,Series_title_1
CPIM.SE901201,2017.12,981.762918,Meat and poultry
CPIM.SE901201,2018.01,1005,Meat and poultry
CPIM.SE901201,2018.02,977,Meat and poultry
CPIM.SE901201,2018.03,989,Meat and poultry
CPIM.SE901201,2018.04,978,Meat and poultry
CPIM.SE901201,2018.05,991,Meat and poultry
CPIM.SE901201,2018.06,984,Meat and poultry
CPIM.SE901201,2018.07,983,Meat and poultry
CPIM.SE901201,2018.08,972,Meat and poultry
CPIM.SE901201,2018.09,991,Meat and poultry
CPIM.SE901201,2018.1,1016,Meat and poultry
CPIM.SE901201,2018.11,1011,Meat and poultry
CPIM.SE901201,2018.12,1013,Meat and poultry
CPIM.SE901201,2019.01,1018,Meat and poultry
CPIM.SE901201,2019.02,1008,Meat and poultry
CPIM.SE901201,2019.03,994,Meat and poultry
CPIM.SE901201,2019.04,997,Meat and poultry
CPIM.SE901201,2019.05,1010,Meat and poultry
CPIM.SE901201,2019.06,1012,Meat and poultry
CPIM.SE901201,2019.07,1040,Meat and poultry
CPIM.SE901201,2019.08,1050,Meat and poultry
CPIM.SE901201,2019.09,1046,Meat and poultry
CPIM.SE901201,2019.1,1060,Meat and poultry
CPIM.SE901201,2019.11,1057,Meat and poultry
CPIM.SE901201,2019.12,1054,Meat and poultry
CPIM.SE901201,2020.01,1084,Meat and poultry
CPIM.SE901201,2020.02,1076,Meat and poultry
CPIM.SE901201,2020.03,1074,Meat and poultry
CPIM.SE9012011,1989.01,378.68431,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.02,396.681188,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.03,401.930278,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.04,403.804952,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.05,405.679627,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.06,413.928196,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.07,449.547018,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.08,473.16792,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.09,517.78518,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.1,547.779977,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.11,546.280237,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1989.12,532.032709,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.01,527.533489,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.02,509.536611,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.03,503.162716,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.04,508.411806,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.05,502.787782,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.06,508.786741,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.07,512.161156,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.08,509.911546,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.09,520.409725,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.1,520.03479,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.11,524.908945,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1990.12,512.911026,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.01,508.036872,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.02,507.661936,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.03,506.912067,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.04,508.411806,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.05,502.412847,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.06,506.162196,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.07,508.036872,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.08,508.786741,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.09,511.411286,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.1,512.536091,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.11,514.785701,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1991.12,497.163757,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.01,507.287001,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.02,509.536611,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.03,506.912067,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.04,506.537131,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.05,504.662457,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.06,507.287001,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.07,514.035831,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.08,516.660375,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.09,535.032188,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.1,543.280757,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.11,558.278156,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1992.12,548.904782,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.01,544.030628,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.02,547.030107,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.03,533.157514,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.04,542.155952,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.05,528.283359,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.06,521.909465,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.07,538.781538,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.08,544.405562,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.09,548.154912,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.1,548.904782,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.11,547.779977,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1993.12,523.03427,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.01,520.419098,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.02,514.665721,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.03,528.264612,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.04,508.38931,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.05,504.72807,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.06,502.112899,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.07,493.221316,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.08,500.543796,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.09,500.020762,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.1,508.38931,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.11,503.158968,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1994.12,498.451659,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.01,477.530288,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.02,466.546569,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.03,466.546569,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.04,477.007254,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.05,457.131952,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.06,456.608918,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.07,438.302718,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.08,429.411135,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.09,451.378575,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.1,455.562849,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.11,460.793192,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1995.12,454.51678,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.01,428.888101,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.02,435.164512,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.03,429.411135,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.04,408.489765,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.05,424.180793,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.06,416.335279,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.07,414.243142,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.08,423.657759,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.09,445.625198,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.1,437.779684,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.11,435.164512,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1996.12,428.888101,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.01,435.687546,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.02,440.394855,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.03,454.51678,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.04,421.565622,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.05,440.394855,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.06,445.102164,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.07,457.654986,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.08,437.256649,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.09,442.486992,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.1,459.224089,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.11,467.069603,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1997.12,446.148232,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.01,464.977466,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.02,469.16174,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.03,471.253877,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.04,474.915117,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.05,459.224089,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.06,453.470712,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.07,466.546569,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.08,491.129179,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.09,517.280893,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.1,516.757858,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.11,496.359522,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1998.12,507.866276,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.01,506.820208,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.02,509.958413,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.03,497.928625,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.04,507.343242,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.05,488.514008,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.06,511.004481,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.07,504.361423,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.08,509.982473,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.09,528.378634,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.1,539.109728,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.11,542.175755,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,1999.12,537.576715,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.01,539.620732,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.02,549.840822,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.03,546.774795,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.04,544.730777,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.05,556.994885,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.06,559.549907,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.07,576.924059,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.08,578.457073,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.09,597.364239,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.1,585.611136,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.11,601.96328,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2000.12,599.408257,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.01,599.408257,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.02,609.628347,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.03,605.029306,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.04,613.205378,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.05,620.35944,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.06,615.249396,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.07,622.403459,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.08,642.843637,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.09,665.838839,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.1,671.459889,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.11,683.212992,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2001.12,676.569933,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.01,667.882858,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.02,671.970893,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.03,665.838839,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.04,666.349844,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.05,651.019709,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.06,645.909664,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.07,636.711584,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.08,640.79962,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.09,647.953682,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.1,651.019709,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.11,636.711584,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2002.12,621.892454,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.01,609.117342,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.02,616.782409,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.03,608.095333,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.04,608.095333,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.05,594.809216,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.06,589.699171,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.07,600.94127,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.08,579.479082,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.09,583.056113,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.1,598.897252,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.11,620.35944,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2003.12,604.007297,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.01,594.809216,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.02,601.96328,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.03,605.54031,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.04,585.611136,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.05,604.518302,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.06,604.007297,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.07,607.073324,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.08,599.408257,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.09,631.601539,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.1,651.019709,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.11,673.503906,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2004.12,645.909664,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.01,655.107746,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.02,648.975692,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.03,643.865647,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.04,630.068525,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.05,624.447477,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.06,623.936472,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.07,658.173772,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.08,654.085736,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.09,681.168974,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.1,703.142167,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.11,694.966095,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2005.12,689.345046,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2006.01,691.389063,"Beef and veal (fresh, chilled or frozen)"
CPIM.SE9012011,2006.02,672.481898,"Beef and veal (fresh, chilled or frozen)"
